,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
94,MARSILING ADMIRALTY PARK,203,MARSILING DRIVE,MARSILING ADMIRALTY PARK,203 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730203,730203,21445.1278882762,47271.7312056664,1.44378245782924,103.774416596146,103.774416596146,Marsiling Park
95,MARSILING ADMIRALTY PARK,204,MARSILING DRIVE,MARSILING ADMIRALTY PARK,204 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730204,730204,21401.7937002759,47319.6576824244,1.44421587707158,103.77402718469,103.77402718469,Marsiling Park
96,MARSILING ADMIRALTY PARK,205,MARSILING DRIVE,MARSILING ADMIRALTY PARK,205 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730205,730205,21341.361915241,47400.408788681,1.4449461460443,103.773484126567,103.773484126567,Marsiling Park
97,MARSILING ADMIRALTY PARK,206,MARSILING DRIVE,MARSILING ADMIRALTY PARK,206 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730206,730206,21328.6428847313,47451.4007765614,1.44540729578602,103.77336982144,103.77336982144,Marsiling Park
98,MARSILING ADMIRALTY PARK,,NIL,MARSILING ADMIRALTY PARK,MARSILING ADMIRALTY PARK,NIL,21424.8685279302,47306.4140472207,1.44409611193974,103.774234537803,103.774234537803,Marsiling Park
99,MARSILING PARK CONNECTOR,,NIL,MARSILING PARK CONNECTOR,MARSILING PARK CONNECTOR,NIL,21099.8131745989,47157.6838341914,1.44275097234924,103.771313632454,103.771313632454,Marsiling Park
100,MARSILING PARK,,NIL,MARSILING PARK,MARSILING PARK,NIL,20929.845915081,46596.0159640741,1.43767141252746,103.76978645125,103.76978645125,Marsiling Park
101,MOUNT FABER GRACE PARK,,NIL,MOUNT FABER GRACE PARK,MOUNT FABER GRACE PARK,NIL,26600.0094752787,28374.319800701,1.27288173993558,103.82073916724,103.82073916724,Mount Faber Park
102,MOUNT FABER PARK,,NIL,MOUNT FABER PARK,MOUNT FABER PARK,NIL,26343.5242413711,28621.3867277242,1.27511611428167,103.818434543524,103.818434543524,Mount Faber Park
103,SINGAPORE BOTANIC GARDENS (NATIONAL ORCHID GARDEN),,NIL,SINGAPORE BOTANIC GARDENS (NATIONAL ORCHID GARDEN),SINGAPORE BOTANIC GARDENS (NATIONAL ORCHID GARDEN),NIL,25832.4352616929,32796.1740518902,1.3128713901498,103.81384193554,103.81384193554,National Orchid Garden
104,ONE-NORTH PARK,,NIL,ONE-NORTH PARK,ONE-NORTH PARK,NIL,23265.0719814943,31710.5966830328,1.30305352580179,103.790773072366,103.790773072366,One-north Park
105,PASIR RIS COAST INDUSTRIAL PARK 1,,PASIR RIS COAST INDUSTRIAL PARK 1,NIL,PASIR RIS COAST INDUSTRIAL PARK 1,NIL,38749.5072669135,41319.8617200674,1.38995467837492,103.929911230699,103.929911230699,Pasir Ris Park
106,PASIR RIS COAST INDUSTRIAL PARK 2,,PASIR RIS COAST INDUSTRIAL PARK 2,NIL,PASIR RIS COAST INDUSTRIAL PARK 2,NIL,38712.982732917,41440.1179751115,1.39104216010989,103.929583000605,103.929583000605,Pasir Ris Park
